province,fire_cause,fire_type,response_type,protection_zone,fn_indicator,dist_to_fn_km,n_fn_20km,any_evacuation,log_fire_size_ha
NL,human,unknown,other,other,False,299.15027306681714,0,False,-0.2526750273213799
NL,natural,unknown,other,other,False,157.4192150872246,0,False,-1.3627700895731674
NL,natural,unknown,other,other,False,165.18274087368516,0,False,0.27140655528047
NL,natural,unknown,other,other,False,230.0679745603814,0,False,0.4350010061463063
NL,unknown,unknown,other,other,False,254.802420406123,0,False,0.1890417163596635
NL,human,unknown,other,other,False,165.4391931251149,0,False,-1.1623464105772825
NL,natural,unknown,other,other,False,202.4256180451473,0,False,-0.6704810478107414
NL,unknown,unknown,other,other,False,102.60440646688735,0,False,0.2396758735426467
NL,natural,unknown,other,other,False,81.73552754500038,0,False,-0.8381014017660084
NL,natural,unknown,other,other,False,103.67775279349848,0,False,-0.7631985974394121
NL,natural,unknown,other,other,False,237.41290565886055,0,False,-0.1190632834211599
NL,natural,unknown,other,other,False,241.91439756258993,0,False,-0.9262337125962706
NL,natural,unknown,other,other,False,181.18731562549064,0,False,-1.0768025548288296
NL,natural,unknown,other,other,False,220.108025117862,0,False,1.3194266402009236
NL,natural,unknown,other,other,False,200.6002096453035,0,False,0.3459384147993164
NL,natural,unknown,other,other,False,191.70535311055116,0,False,-0.398015423452249
NL,natural,unknown,other,other,False,181.48483448108027,0,False,0.0816003728671534
NL,natural,unknown,other,other,False,181.16345475804513,0,False,-0.7146741400832988
NL,natural,unknown,other,other,False,193.34881203456536,0,False,0.7823465469512924
NL,natural,unknown,other,other,False,184.37598609549565,0,False,0.4311634794601676
NL,natural,unknown,other,other,False,206.9126870545457,0,False,-0.5132407435925981
NL,natural,unknown,other,other,False,206.4140494201335,0,False,-0.1823451709238883
NL,natural,unknown,other,other,False,204.95560397402232,0,False,-0.4889116846829537
NL,natural,unknown,other,other,False,214.74831552503895,0,False,-0.9669208599923896
NL,natural,unknown,other,other,False,214.18179831837236,0,False,-1.097127779619692
NL,natural,unknown,other,other,False,232.84268352272397,0,False,0.0897654278039021
NL,natural,unknown,other,other,False,171.24873335147734,0,False,-0.8381014017660084
NL,natural,unknown,other,other,False,206.57654974726915,0,False,0.4869364087739937
NL,natural,unknown,other,other,False,240.41743683154036,0,False,-0.951969991496809
NL,natural,unknown,other,other,False,215.40986586333537,0,False,0.9090057720214286
NL,natural,unknown,other,other,False,255.63927745039848,0,False,-1.1075408656381058
NL,natural,unknown,other,other,False,206.4140494201335,0,False,-0.1823451709238883
NL,natural,unknown,other,other,False,232.29214233912543,0,False,-1.3627700895731674
NL,natural,unknown,other,other,False,181.04028981705812,0,False,1.2060006576513196
NL,natural,unknown,other,other,False,73.64161871978118,0,False,-0.8704496856208912
NL,natural,unknown,other,other,False,132.31369507585347,0,False,-0.8647036458180848
NL,natural,unknown,other,other,False,71.53708917220723,0,False,1.4140089876887805
NL,natural,unknown,other,other,False,100.07170598658509,0,False,0.024649913800603
NL,natural,unknown,other,other,False,90.39199506205712,0,False,-0.2075340635077208
NL,unknown,unknown,other,other,False,70.92712571419167,0,False,0.1969477507280589
NL,unknown,unknown,other,other,False,74.05981489913631,0,False,-0.2547418290045301
NL,unknown,unknown,other,other,False,130.27930552103197,0,False,-0.3860142209390985
NL,natural,unknown,other,other,False,68.47014232945459,0,False,-0.3958909141498554
NL,human,unknown,other,other,False,132.27938642835534,0,False,0.9657497281958034
NL,natural,unknown,other,other,False,75.09644553507967,0,False,-0.3244793451106256
NL,unknown,unknown,other,other,False,243.37919914190812,0,False,-0.6594376355952597
NL,unknown,unknown,other,other,False,263.8187962626611,0,False,-1.0778956031261848
NL,human,unknown,other,other,False,217.84321595485216,0,False,-0.432339061192021
NL,human,unknown,other,other,False,221.70904612156357,0,False,0.7917942002036457
NL,human,unknown,other,other,False,195.4351594136243,0,False,-0.8519629227695937
NL,human,unknown,other,other,False,205.27989964303575,0,False,1.7482586651772245
NL,natural,unknown,other,other,False,185.38333760865152,0,False,-0.2708531698307305
NL,human,unknown,other,other,False,205.92423746489473,0,False,-0.5777232521203063
NL,human,unknown,other,other,False,208.73014464719745,0,False,0.3459384147993164
NL,natural,unknown,other,other,False,147.9964556360833,0,False,-0.968604110055724
NL,natural,unknown,other,other,False,144.57466823418522,0,False,-1.3627700895731674
NL,natural,unknown,other,other,False,155.50738919939144,0,False,-0.5073263887496826
NL,natural,unknown,other,other,False,68.60548054989424,0,False,-0.0919616282432232
NL,natural,unknown,other,other,False,164.98626545693995,0,False,-0.2328964825260332
NL,natural,unknown,other,other,False,158.4185891292846,0,False,-0.3480294034506625
NL,natural,unknown,other,other,False,113.96211406196434,0,False,-0.2391925516000519
NL,natural,unknown,other,other,False,169.68716965343663,0,False,0.4395902400498059
NL,natural,unknown,other,other,False,149.17746247263582,0,False,-0.0403329815315526
NL,natural,unknown,other,other,False,134.62302935079782,0,False,-1.263991365748961
NL,natural,unknown,other,other,False,102.55201361468735,0,False,-0.6199701556629242
NL,human,unknown,other,other,False,143.07086305785558,0,False,-0.7855089144719057
NL,natural,unknown,other,other,False,153.82694245830947,0,False,-0.149220674106411
NL,natural,unknown,other,other,False,153.05687502341112,0,False,-1.3627700895731674
NL,natural,unknown,other,other,False,144.68512564558392,0,False,0.0232063535425779
NL,natural,unknown,other,other,False,230.22748926962524,0,False,0.0639766381172208
NL,natural,unknown,other,other,False,219.44230745504396,0,False,1.0144864680606922
NL,natural,unknown,other,other,False,231.33924603043656,0,False,-1.153019399779711
NL,natural,unknown,other,other,False,231.973891587716,0,False,-0.5776642262821892
NL,natural,unknown,other,other,False,252.7588772766038,0,False,-0.2597738322457776
NL,natural,unknown,other,other,False,241.87535690123633,0,False,-1.010408435295077
NL,natural,unknown,other,other,False,225.2586436241945,0,False,0.9507209077654444
NL,natural,unknown,other,other,False,209.2937417816141,0,False,0.2457267140942943
NL,natural,unknown,other,other,False,246.7766220912368,0,False,-0.2328964825260332
NL,natural,unknown,other,other,False,227.0824405305555,0,False,0.8842435801778463
NL,natural,unknown,other,other,False,241.6820315314297,0,False,-0.0511957277818771
NL,natural,unknown,other,other,False,179.86457350693752,0,False,1.044665146737925
NL,natural,unknown,other,other,False,256.0400292443059,0,False,0.0897654278039021
NL,natural,unknown,other,other,False,231.24495938171484,0,False,-0.6704810478107414
NL,natural,unknown,other,other,False,112.70408013251324,0,False,-0.3480294034506625
NL,unknown,unknown,other,other,False,190.0416767023219,0,False,0.3839351091986772
NL,natural,unknown,other,other,False,201.98966239307632,0,False,1.1482334608252551
NL,human,unknown,other,other,False,309.882181050409,0,False,0.907881340616027
NL,human,unknown,other,other,False,238.02141989963013,0,False,0.1889553236276901
NL,human,unknown,other,other,False,235.5236469585723,0,False,-1.1856723057647949
NL,human,unknown,other,other,False,210.79946502570272,0,False,0.6803726311971385
NL,human,unknown,other,other,False,220.9437592717563,0,False,-0.6621231075107978
NL,human,unknown,other,other,False,202.52122402680823,0,False,-0.2328964825260332
NL,human,unknown,other,other,False,228.69520408217335,0,False,-0.8165364947309711
NL,human,unknown,other,other,False,163.90995996684572,0,False,0.6485657584271578
NL,human,unknown,other,other,False,169.3266277168563,0,False,-0.948695061759646
NL,human,unknown,other,other,False,143.54924881569335,0,False,-0.9421956726123216
NL,natural,unknown,other,other,False,121.63785644487926,0,False,0.4741705239333476
NL,human,unknown,other,other,False,121.4438044863076,0,False,-0.5279702885625341
NL,human,unknown,other,other,False,185.5854423698381,0,False,-1.353406066078111
NL,human,unknown,other,other,False,121.15400280463876,0,False,1.5279433279033965
NL,human,unknown,other,other,False,219.85899219552977,0,False,0.7022015093156811
NL,human,unknown,other,other,False,145.32566202155502,0,False,0.1271727166239206
NL,human,unknown,other,other,False,83.30092420633697,0,False,1.314805105447894
NL,human,unknown,other,other,False,129.049604563816,0,False,-0.1359904972903232
NL,human,unknown,other,other,False,210.0392272755673,0,False,-0.5304934856268539
NL,human,unknown,other,other,False,100.9582530740756,0,False,-0.3744630985425814
NL,human,unknown,other,other,False,95.16429239480522,0,False,-0.3837485124951915
NL,human,unknown,other,other,False,183.6496136351057,0,False,-0.5467119858242351
NL,human,unknown,other,other,False,216.34712918649015,0,False,-1.0196595866090972
NL,human,unknown,other,other,False,147.10191630052577,0,False,-0.8197246983394002
NL,human,unknown,other,other,False,115.68788976652516,0,False,0.0179200665932165
NL,human,unknown,other,other,False,158.65443279313217,0,False,-0.9230891288701464
NL,natural,unknown,other,other,False,109.29213086591366,0,False,0.7403436093527758
NL,human,unknown,other,other,False,133.32556444804698,0,False,-0.6918725996109416
NL,human,unknown,other,other,False,116.25332934624058,0,False,-0.9554270285117876
NL,human,unknown,other,other,False,221.63967404674773,0,False,-1.2942919834926612
NL,human,unknown,other,other,False,224.5828200591889,0,False,-1.235077134063598
NL,human,unknown,other,other,False,214.25966822360297,0,False,-1.2223591994498235
NL,human,unknown,other,other,False,83.04618259527375,0,False,-0.958571200587605
NL,human,unknown,other,other,False,37.725014298038154,0,False,2.133146031004014
NL,human,unknown,other,other,False,44.91964505320623,0,False,-0.106874420361414
NL,human,unknown,other,other,False,52.54640014983274,0,False,0.0082918856742764
NL,human,unknown,other,other,False,83.04618259527375,0,False,-0.958571200587605
NL,human,unknown,other,other,False,187.5123076271036,0,False,-0.5073263887496826
NL,human,unknown,other,other,False,14.88456899209883,1,False,-0.2597738322457776
NL,human,unknown,other,other,False,188.5187224620724,0,False,-0.4145534187955601
NL,human,unknown,other,other,False,41.378938049029784,0,False,-0.5296513002587819
NL,human,unknown,other,other,False,180.98003889146815,0,False,-1.0342625879518883
NL,human,unknown,other,other,False,99.51327842330988,0,False,-0.8436095849936999
NL,human,unknown,other,other,False,213.56000639781303,0,False,-1.3627700895731674
NL,human,unknown,other,other,False,202.140742615503,0,False,-1.3627700895731674
NB,human,unknown,other,other,False,48.09501438213222,0,False,0.3532673360328809
NB,human,unknown,other,intensive,False,4.691592187222412,8,False,-0.5179770365185232
NB,human,unknown,other,other,False,1.4358222490460095,1,False,0.6522087657758127
NB,human,unknown,other,intensive,False,51.33829751542346,0,False,-1.1669432310222705
NB,human,unknown,other,intensive,False,15.2076649307541,1,False,-0.2328964825260332
NB,human,unknown,other,intensive,False,4.198063610128015,2,False,-0.7140135683256885
NB,human,unknown,other,intensive,False,12.566925686281174,1,False,-1.1509985290105047
NB,human,unknown,other,intensive,False,23.390680672753724,0,False,0.1325090899987197
NB,human,unknown,other,intensive,False,8.45882922153817,2,False,1.6377048466312452
NB,human,unknown,other,intensive,False,4.240247081269828,5,False,0.4884511319665195
NB,human,unknown,other,intensive,False,14.35404420092797,1,False,-0.0386870197164699
NB,human,unknown,other,other,False,8.801969598057756,1,False,-0.2804257540735509
NB,human,unknown,other,other,False,14.28515491319972,1,False,-1.283104788344754
NB,human,unknown,other,other,False,20.971969676328516,0,False,-0.5330267957324817
NB,human,unknown,other,intensive,False,36.06375059501207,0,False,-0.4287416694364899
NB,human,unknown,other,intensive,False,9.171957458101776,1,False,-0.6810863305946024
NB,human,unknown,other,intensive,False,35.61780343385058,0,False,-1.1880529489755107
NB,natural,unknown,other,other,False,45.94957151182633,0,False,-0.918401393969217
NB,human,unknown,other,other,False,30.50061851610423,0,False,0.2555224936614275
NB,human,unknown,other,intensive,False,55.14327565838176,0,False,0.590053146819202
NB,human,unknown,other,intensive,False,41.78030660304689,0,False,-0.6704810478107414
NB,natural,unknown,other,other,False,48.67866853647384,0,False,-1.070830289684043
NB,natural,unknown,other,other,False,44.71616807640378,0,False,-0.6810863305946024
NB,human,unknown,other,intensive,False,54.84678190584392,0,False,-0.9856878534070116
NB,human,unknown,other,intensive,False,8.906625231819806,7,False,-1.0286773378361689
NB,human,unknown,other,intensive,False,41.89959785175684,0,False,0.05736161148697
NB,human,unknown,other,other,False,12.013615873232895,2,False,-1.2402368363920993
NB,human,unknown,other,other,False,29.262929692058908,0,False,-1.182118069453142
NB,human,unknown,other,intensive,False,16.25916146555689,1,False,-0.8178629590692813
NB,human,unknown,other,intensive,False,57.10003339930107,0,False,0.3984552269755197
NB,human,unknown,other,intensive,False,18.077854436169535,1,False,-0.2614234026258981
NB,human,unknown,other,other,False,62.75658210338293,0,False,-0.38844287908909
NB,human,unknown,other,intensive,False,14.81061924149986,1,False,-0.9262337125962706
NB,human,unknown,other,intensive,False,0.7431107390103632,1,False,-1.1465158150063104
NB,human,unknown,other,intensive,False,29.693718827318776,0,False,-1.024981069844774
NB,human,grass,other,other,False,10.095192232536242,1,False,-0.903022045812594
NB,human,unknown,other,other,False,37.70873166645769,0,False,-1.038013697034242
NB,human,forest,other,other,False,26.33383992140573,0,False,-0.4596158545881789
NS,human,unknown,other,intensive,False,36.445259668481086,0,False,-0.7242357861484121
NS,human,unknown,other,other,False,17.402266469312295,3,False,-1.090961291437632
NS,human,unknown,other,other,False,5.292655476982629,3,False,-1.302814270246955
NS,human,unknown,other,other,False,34.560905641798634,0,False,-0.8112583010081663
NS,human,unknown,other,other,False,11.791016982951916,1,False,-0.6758781124587552
NS,human,unknown,other,other,False,24.10734477389232,0,False,-0.7459005502215251
NS,human,unknown,other,other,False,41.086802158945744,0,False,-0.4810696482898325
NS,human,unknown,other,other,False,13.8101740036632,1,False,0.0737711526828504
NS,human,unknown,other,other,False,9.26225683895089,3,False,-0.5905667134072987
NS,human,unknown,other,other,False,32.25822490445426,0,False,-0.4928694936401289
NS,human,unknown,other,other,False,34.912237711289045,0,False,-0.9753822986094308
NS,human,unknown,other,other,False,37.70120559260501,0,False,-1.2223591994498235
NS,human,unknown,other,other,False,35.47874352891491,0,False,-1.3599462872952983
NS,human,unknown,other,other,False,23.024123083647737,0,False,-1.162314350374624
NS,human,unknown,full,intensive,False,35.61030788606071,0,False,-0.8661352659663142
YT,natural,unknown,other,wilderness,False,918.0128433388202,0,False,-0.31902790717057
YT,natural,unknown,other,wilderness,False,608.3725466138101,0,False,-1.3627700895731674
YT,natural,unknown,other,wilderness,False,763.1207732177095,0,False,0.0232063535425779
YT,natural,unknown,other,wilderness,False,727.821901444521,0,False,-1.3627700895731674
YT,natural,unknown,other,wilderness,False,903.9286085298012,0,False,0.2190088757116668
YT,natural,unknown,other,wilderness,False,847.0469204897141,0,False,1.7022083406358737
YT,natural,unknown,other,wilderness,False,854.5908735525827,0,False,0.4656886929044318
YT,natural,unknown,other,wilderness,False,819.371050895772,0,False,0.6687266192391661
YT,natural,unknown,other,other,False,930.6544098488282,0,False,0.2088062887763158
YT,natural,unknown,other,other,False,838.1628759143199,0,False,-0.4889116846829537
YT,natural,unknown,other,other,False,808.4011026785715,0,False,0.121766883535274
YT,natural,unknown,other,other,False,817.1684862621946,0,False,-0.3517404481549651
YT,natural,unknown,other,other,False,922.8229410140536,0,False,0.742801162507627
YT,natural,unknown,other,other,False,913.1247226977588,0,True,2.257035567672397
YT,natural,unknown,other,other,False,918.4924860932988,0,False,-0.5671417685906042
YT,natural,unknown,other,other,False,819.1234655034561,0,False,-0.8757680261081552
YT,natural,unknown,other,other,False,834.688776917937,0,False,-0.9531202375380518
YT,natural,unknown,other,other,False,889.8981601572514,0,False,-0.8318936499291623
YT,natural,unknown,other,other,False,927.6245585133424,0,False,0.8411168898080734
YT,natural,unknown,other,other,False,898.1770686118687,0,False,-0.8369507568702121
YT,natural,unknown,other,other,False,887.9799909556704,0,False,-0.480189585763858
YT,natural,unknown,other,other,False,858.6651004630547,0,False,-1.2601836021822483
YT,natural,unknown,other,wilderness,False,788.5032331772242,0,False,-1.3290930676478097
YT,natural,unknown,other,other,False,850.3094581304988,0,False,0.2044848260966266
YT,natural,unknown,other,other,False,855.8246470900623,0,False,0.2898504492911131
YT,natural,unknown,other,other,False,830.1059775390388,0,False,-0.8673546978180681
YT,natural,unknown,other,wilderness,False,947.6354977843382,0,False,-0.9874219012030854
YT,natural,unknown,other,wilderness,False,762.7062419003979,0,False,-1.302814270246955
YT,natural,unknown,other,wilderness,False,718.5442753206048,0,False,0.2955396545850548
YT,natural,unknown,other,wilderness,False,688.0418984862533,0,False,1.6852545183396643
YT,natural,unknown,other,wilderness,False,744.8592682880669,0,False,0.5764966514698749
YT,natural,unknown,other,wilderness,False,740.1021259708581,0,False,-0.9909043343939437
YT,natural,unknown,other,wilderness,False,747.2505981339458,0,False,-0.9262337125962706
YT,natural,unknown,other,wilderness,False,718.7901145174799,0,False,1.378801858658142
YT,natural,unknown,other,wilderness,False,741.4289176337265,0,False,-1.1202673363550222
YT,natural,unknown,other,other,False,719.974595070663,0,False,-0.894525331200502
YT,natural,unknown,other,other,False,682.7710874555237,0,False,-0.9382475507514242
YT,natural,unknown,other,other,False,684.992493377222,0,False,-0.9078109799476743
YT,natural,unknown,other,other,False,751.1630735126944,0,False,-0.7684571323823979
YT,natural,unknown,other,other,False,753.9140023710144,0,False,-0.4171332161774444
YT,natural,unknown,other,other,False,717.0587892450374,0,False,-0.8037732664014209
YT,natural,unknown,other,other,False,724.6846503466236,0,False,-0.3868563079614725
YT,natural,unknown,other,other,False,786.444647151148,0,False,-0.2009414427430128
YT,natural,unknown,other,other,False,719.8409119349338,0,False,-0.0128076626670418
YT,natural,unknown,other,other,False,710.3531893092425,0,False,-0.8552931490297297
YT,natural,unknown,other,other,False,708.2782500540211,0,False,-0.637682640732487
YT,natural,unknown,other,other,False,746.4078825341464,0,False,0.2028969070603289
YT,natural,unknown,other,other,False,765.6959685486332,0,False,2.176762587712634
YT,natural,unknown,other,other,False,690.0329320845441,0,False,-1.097706399966983
YT,natural,unknown,other,other,False,696.2922098258274,0,False,2.2491727797707144
YT,natural,unknown,other,wilderness,False,788.9052670775028,0,False,0.3459384147993164
YT,natural,unknown,other,wilderness,False,689.1259029498015,0,False,-0.5731988231716355
YT,natural,unknown,other,wilderness,False,836.6790666190575,0,False,-0.3480294034506625
YT,natural,unknown,other,wilderness,False,787.574085487317,0,False,2.721648778167901
YT,natural,unknown,other,wilderness,False,827.6703130397879,0,False,2.919287349981724
YT,natural,unknown,other,wilderness,False,812.5316380434215,0,False,0.9205658183464084
YT,natural,unknown,other,wilderness,False,769.015674333835,0,False,0.7799286166151416
YT,natural,unknown,other,wilderness,False,693.5435052613786,0,False,1.6921758253582535
YT,natural,unknown,other,wilderness,False,722.2462916170704,0,False,-0.1355391870067971
YT,natural,unknown,other,wilderness,False,710.0370957236647,0,False,2.376031140241892
YT,natural,unknown,other,other,False,771.9193741035284,0,False,-0.1393629406551872
YT,natural,unknown,other,other,False,703.0569815597271,0,False,-0.3028384454105982
YT,natural,unknown,other,other,False,816.1000401720127,0,False,0.0312721314743611
YT,natural,unknown,other,other,False,711.5547394546262,0,False,1.8720259753877635
YT,natural,unknown,other,other,False,704.004392847027,0,False,-1.1253009553726865
YT,natural,unknown,other,other,False,747.4015138690922,0,False,-0.6892453904196107
YT,natural,unknown,other,other,False,708.8000843414967,0,False,-0.9085156006531838
YT,natural,unknown,other,other,False,720.6944649407628,0,False,0.1792778661818376
YT,natural,unknown,other,other,False,725.1787270996334,0,False,0.0816717241642391
YT,natural,unknown,other,other,False,744.3515690773972,0,False,1.060312153272864
YT,natural,unknown,other,other,False,808.2331124866123,0,False,1.389687667283936
YT,natural,unknown,other,other,False,731.2392988301389,0,False,0.0692225234789312
YT,natural,unknown,other,other,False,767.6797004187706,0,False,1.3921485507474856
YT,natural,unknown,other,other,False,783.4123460284054,0,False,-0.8161788261227899
YT,natural,unknown,other,other,False,775.6101667276384,0,False,0.1016312172602837
YT,natural,unknown,other,other,False,718.3786043036873,0,False,0.6410841174564034
YT,natural,unknown,other,other,False,839.5093415489497,0,False,-0.8896571039439749
YT,natural,unknown,other,other,False,703.0420300229296,0,False,-0.6238462234954963
YT,natural,unknown,other,other,False,722.7162619411778,0,False,-0.5745888990483923
YT,natural,unknown,other,other,False,678.4286395787707,0,False,0.8528222779418687
YT,natural,unknown,other,other,False,694.241094087858,0,False,-0.1912545665281077
YT,natural,unknown,other,other,False,720.6128913240522,0,False,0.1346399145571787
YT,natural,unknown,other,other,False,685.2036418204532,0,False,0.0074037188720056
YT,natural,unknown,other,other,False,735.8307685491313,0,False,-0.6947948710890907
YT,natural,unknown,other,other,False,758.2781592117822,0,False,0.2363606277728482
YT,natural,unknown,other,other,False,777.1615811602793,0,False,0.0507102217423078
YT,natural,unknown,other,other,False,809.9226319375053,0,False,-0.7035882216413883
YT,natural,unknown,other,other,False,714.8931830444279,0,False,-1.051032607792134
YT,natural,unknown,other,other,False,750.4968358571075,0,False,0.5424670358940186
YT,natural,unknown,other,other,False,747.1216885508211,0,False,-0.2274937121207131
YT,natural,unknown,other,other,False,727.8309981586231,0,False,-1.0411063055114311
YT,natural,unknown,other,wilderness,False,813.4800040872911,0,False,0.120588698493096
YT,natural,unknown,other,wilderness,False,749.0765397217177,0,False,1.3501338066524589
YT,natural,unknown,other,wilderness,False,851.6454399450204,0,False,-0.6579852202265384
YT,natural,unknown,other,wilderness,False,769.4513893840888,0,False,1.4515102468419412
YT,natural,unknown,other,wilderness,False,802.9039976717268,0,False,-0.1707915814454716
YT,natural,unknown,other,wilderness,False,804.4678840504355,0,False,1.4348829659474645
YT,natural,unknown,other,wilderness,False,739.7237033025904,0,False,1.8319581326645589
YT,natural,unknown,other,other,False,719.8292569409069,0,False,-0.8352014112796375
YT,natural,unknown,other,other,False,719.4118214855444,0,False,-0.1943515139762382
YT,natural,unknown,other,other,False,829.2420462218867,0,False,-0.7161804786125459
YT,natural,unknown,other,other,False,745.4067257135799,0,False,-1.2341785007901425
YT,natural,unknown,other,other,False,726.3691130745974,0,False,-0.8220863452076752
YT,natural,unknown,other,other,False,785.1828119708038,0,False,-0.4842966239731933
YT,natural,unknown,other,other,False,757.1358207710548,0,False,-0.9591687049887024
YT,natural,unknown,other,other,False,726.0808006126638,0,False,1.0072591844747
YT,natural,unknown,other,wilderness,False,709.0894057455452,0,False,1.040186899108551
YT,natural,unknown,other,other,False,676.6303666446677,0,False,0.2639566193037191
YT,natural,unknown,other,wilderness,False,665.7734305559744,0,False,-1.2223591994498235
YT,natural,unknown,other,wilderness,False,784.3857089318522,0,False,-1.3627700895731674
YT,natural,unknown,other,wilderness,False,740.138550825223,0,False,2.6343789377877687
YT,human,unknown,other,other,False,706.338354362228,0,False,0.0094191734306817
YT,natural,unknown,other,other,False,739.1292972867261,0,False,-0.8063366689200338
YT,natural,unknown,other,wilderness,False,633.0979861816674,0,False,0.8133711017000135
YT,natural,unknown,other,wilderness,False,670.3420951855211,0,False,1.9061074990065987
YT,natural,unknown,other,wilderness,False,621.7976877820664,0,False,-0.2456550659441478
YT,natural,unknown,other,other,False,659.9144519672755,0,False,0.1926059032252776
YT,natural,unknown,other,other,False,672.7924998911809,0,False,-1.3495449665621335
YT,natural,unknown,other,other,False,660.2977149172539,0,False,-0.2925643283782472
YT,natural,unknown,other,other,False,627.3590890767853,0,False,-0.0911662638288737
YT,natural,unknown,other,other,False,654.3082386294999,0,False,0.3015600544759674
YT,natural,unknown,other,other,False,656.4073085643696,0,False,1.171664524618832
YT,natural,unknown,other,other,False,643.2074364722467,0,False,1.572004048940588
YT,natural,unknown,other,other,False,665.4049451631913,0,False,0.7777742704522387
YT,natural,unknown,other,other,False,675.3270542115403,0,False,1.1421004183245285
YT,natural,unknown,other,other,False,643.4079941215152,0,False,-0.5738754262962542
YT,natural,unknown,other,wilderness,False,635.5292655711463,0,False,-1.3627700895731674
YT,natural,unknown,other,wilderness,False,664.6312647627069,0,False,0.7719284251086498
YT,natural,unknown,other,other,False,676.0346195455867,0,False,-0.9738678518095616
YT,natural,unknown,other,other,False,673.0961603225325,0,False,-0.7074789970359393
YT,natural,unknown,other,other,False,674.7874010169601,0,False,-0.5766253661981369
YT,natural,unknown,other,other,False,676.5245852288261,0,False,-0.3612434608509403
YT,natural,unknown,other,other,False,676.0694519428516,0,False,-1.272930010900731
YT,natural,unknown,other,other,False,645.6383456374377,0,False,-1.055948387246509
YT,natural,unknown,other,other,False,647.5648914235777,0,False,-0.2408883321145468
YT,natural,unknown,other,other,False,649.8192979045485,0,False,-0.25445315867049
YT,natural,unknown,other,other,False,659.6646762167273,0,False,-0.4756839089555245
YT,natural,unknown,other,other,False,657.5464448992824,0,False,-0.3618369263152835
YT,natural,unknown,other,other,False,661.5994685628852,0,False,0.3675468433242234
YT,natural,unknown,other,other,False,635.256063810026,0,False,0.3998202111339068
YT,natural,unknown,other,other,False,670.2225856999152,0,False,-0.3963678634719613
YT,natural,unknown,other,wilderness,False,489.0314097519227,0,False,0.6333792129949745
YT,natural,unknown,other,wilderness,False,467.6652826705584,0,False,1.2724921860477472
YT,natural,unknown,other,wilderness,False,463.1339555599579,0,False,-0.9702918547841072
YT,natural,unknown,other,other,False,461.825589791984,0,False,-0.8716485612181376
YT,natural,unknown,other,other,False,465.37220962653447,0,False,-0.7441137818234497
YT,natural,unknown,other,other,False,604.2627134724456,0,False,0.467948354324798
YT,natural,unknown,other,other,False,467.5591873261039,0,False,0.5159329351193029
YT,human,unknown,other,other,False,547.2287659460947,0,False,-0.5747877311163069
YT,natural,unknown,other,other,False,514.9921196600852,0,False,-1.2278219801514991
YT,natural,unknown,other,other,False,458.45885846117466,0,False,0.2236313295243656
YT,natural,unknown,other,other,False,560.667863756695,0,False,-1.3281397340956982
YT,natural,unknown,other,other,False,463.1587914457024,0,False,0.8707411108318157
YT,natural,unknown,other,other,False,459.86054894701414,0,False,-0.0762044826352334
YT,natural,unknown,other,other,False,460.1332344373122,0,False,-0.9909043343939437
YT,natural,unknown,other,wilderness,False,574.2636076156266,0,False,-1.1075408656381058
YT,natural,unknown,other,wilderness,False,656.6289559863178,0,False,1.9293361514048533
YT,natural,unknown,other,other,False,645.713934738115,0,False,-0.5574640715343073
YT,natural,unknown,other,other,False,660.1412304411493,0,False,-1.097458354954228
YT,natural,unknown,other,other,False,665.3123111820834,0,False,-0.3349931681080837
YT,natural,unknown,other,other,False,666.9270788267952,0,False,-0.2630055311747015
YT,natural,unknown,other,other,False,679.2942307287194,0,False,-0.9865889645239349
YT,natural,unknown,other,other,False,681.2819735837732,0,False,0.3282737667150455
YT,natural,unknown,other,other,False,647.1274650902201,0,False,0.2473584355674571
YT,natural,unknown,other,other,False,663.1588452522432,0,False,-1.0123020468875874
YT,natural,unknown,other,wilderness,False,567.015567690516,0,False,0.572829974373907
YT,natural,unknown,other,other,False,582.5020215847953,0,False,0.1361973793291328
YT,natural,unknown,other,other,False,605.2672298483809,0,False,0.1222591468221776
YT,natural,unknown,other,other,False,572.8456289494098,0,False,-0.8584993956557752
YT,natural,unknown,other,other,False,573.2961206587287,0,False,-0.0709852447355669
YT,natural,unknown,other,wilderness,False,517.9741381702407,0,False,-0.789305082190901
YT,natural,unknown,other,wilderness,False,608.9536643712975,0,False,0.4239081983597485
YT,natural,unknown,other,other,False,583.542779778028,0,False,-0.3122492361284782
YT,human,unknown,other,other,False,593.4609607383352,0,False,-0.8156360864479065
YT,natural,unknown,other,other,False,587.1906847755743,0,False,0.5694776688109292
YT,natural,unknown,other,other,False,594.7385947192843,0,False,-1.2572496135921616
YT,natural,unknown,other,other,False,623.7419601878975,0,False,-0.7391938111612422
YT,natural,unknown,other,other,False,588.4910279486169,0,False,-0.9586043804624244
YT,natural,unknown,other,other,False,584.3655120023176,0,False,0.570309660332217
YT,natural,unknown,other,other,False,487.1489429415572,0,False,0.4913609771525064
YT,natural,unknown,other,other,False,544.2598879073424,0,False,0.3101814426367771
YT,natural,unknown,other,other,False,506.9021332299677,0,False,0.4034900501974784
YT,natural,unknown,other,other,False,618.138238933374,0,False,-0.9766101298237402
YT,natural,unknown,other,wilderness,False,508.5525034647257,0,False,0.4061610222087751
YT,natural,unknown,other,wilderness,False,488.7817372783404,0,False,0.0610084405272592
